"source","code","test_name","unit","loinc","default_unit"
"EPIC","24881","BETA GLOBULIN, U",NA,"9744-4","g/dL"
"EPIC","24882","GAMMA GLOBULIN, U","%","13989-9","%"
"EPIC","24882","GAMMA GLOBULIN, U",NA,"13989-9","%"
"EPIC","24883","M-SPIKE, %","%","42484-6","%"
"EPIC","24883","M-SPIKE, %",NA,"42484-6","%"
"EPIC","24885","NOTE:",NA,"34109-9",NA
"EPIC","24887","ERYTHROPOIETIN","mIU/mL","15061-5","mIU/mL"
"EPIC","24887","ERYTHROPOIETIN",NA,"15061-5","mIU/mL"
"EPIC","2489","ALUMINUM, SERUM","mcg/L","5574-9","ug/L"
"EPIC","2489","ALUMINUM, SERUM","ug/L","5574-9","ug/L"
"EPIC","2489","ALUMINUM, SERUM",NA,"5574-9","ug/L"
"EPIC","24892","ANTI-DNA (DS) AB QN","IU/mL","5130-0","IU/mL"
"EPIC","24893","NEURON-SPECIFIC ENOLASE, SERUM","ng/mL","15060-7","ng/mL"
"EPIC","24899","CHROMOGRANIN A","nmol/L","9811-1","ug/L"
"EPIC","24899","CHROMOGRANIN A",NA,"9811-1","ug/L"
"EPIC","24900","RENIN ACTIVITY, PLASMA","ng/mL/hr","2915-7","ng/mL/hr"
"EPIC","24901","N-TELOPEPTIDE","nmol BCE","27939-8","nmol/mL"
"EPIC","24902","CREATININE, URINE","mg/dL","2161-8","mg/dL"
"EPIC","24903","N-TELO/CREAT. RATIO","nM BCE/mM Cr","14115-0","nmol BCE/mmol Creat"
"EPIC","24906","PSA, ULTRASENSITIVE","ng/mL","35741-8","ug/L"
"EPIC","24906","PSA, ULTRASENSITIVE",NA,"35741-8","ug/L"
"EPIC","24908","APOLIPOPROTEIN A-1","mg/dL","1869-7","mg/dL"
"EPIC","24910","ACHR BINDING ABS, SERUM","nmol/L","11034-6","nmol/L"
"EPIC","24912","BABESIA MICROTI IGM",NA,"16118-2","titer"
"EPIC","24913","BABESIA MICROTI IGG",NA,"16117-4","titer"
"EPIC","24914","INSULIN-LIKE GROWTH FACTOR I","ng/mL","2484-4","ng/mL"
"EPIC","24916","COMPLEMENT, TOTAL (CH50)","U/mL","4532-8","U/mL"
"EPIC","24917","NORMETANEPHRINE, URINE","ug/L","19050-4","ng/mL"
"EPIC","24918","NORMETANEPHRINE/CREAT. RATIO","ug/g","13783-6","ug/g creatinine"
"EPIC","24919","METANEPHRINE, URINE","ug/L","19050-4","ng/mL"
"EPIC","2492","AMANTADINE","NG/mL","3317-5","ng/mL"
"EPIC","24920","METANEPHRINE/CREATININE RATIO","ug/g","9645-3","ug/g creatinine"
"EPIC","24921","24 HR CREATININE, URINE","mg/24h","2162-6","g/24 H"
"EPIC","24922","CREATININE, URINE","mg/dL","2161-8","mg/dL"
"EPIC","24923","W009-IGE PLANTAIN, ENGLISH","kU/L","6110-1","kIU/L"
"EPIC","24925","CERULOPLASMIN","mg/dL","2064-4","mg/dL"
"EPIC","24929","VON WILLEBRAND FACTOR (VWF) AG","%","27816-8","%"
"EPIC","2493","AMEBIASIS ANTIBODIES",NA,"22285-1",NA
"EPIC","24931","LAMOTRIGINE, SERUM","ug/mL","6948-4","ug/mL"
"EPIC","24932","CORTISOL,F,UG/L,U","ug/L","11040-3","ug/dL"
"EPIC","24933","CORTISOL,F,UG/24HR,U","ug/24 hr","2147-7","ug/24 H"
"EPIC","24934","CORTISONE","ug/L","14159-8","ug/dL"
"EPIC","24935","CORTISONE,UG/24HR,U","ug/24 hr","14044-2","ug/24 H"
"EPIC","24939","LOG10 EBV DNA QN PCR","log10 copy/mL","53774-6","log copies/mL"
"EPIC","2494","AMIKACIN-PEAK","UG/ML","3319-1","mg/L"
"EPIC","24942","C DIFFICILE TOXIN GENE NAA",NA,"54067-4",NA
"EPIC","24944","CALCIUM, IONIZED, SERUM","mg/dL","17864-0","mg/dL"
"EPIC","24946","LOG10 CMV QN DNA PL","log10 IU/mL","72494-8","log IU/mL"
"EPIC","2495","AMIKACIN-TROUGH","UG/ML","3321-7","mg/L"
"EPIC","2495","AMIKACIN-TROUGH",NA,"3321-7","mg/L"
"EPIC","24950","ANTIPANCREATIC ISLET CELLS",NA,"8086-1",NA
"EPIC","24952","VWF ACTIVITY","%","6014-5","%"
"EPIC","24958","RNP","EU/ml","29374-6","EUS"
"EPIC","24959","MI-2 ANTIBODIES",NA,"18485-3",NA
"EPIC","2496","AMINOLEVULINIC ACID, UR",NA,"11215-1","mg/dL"
"EPIC","24961","SIGNAL RECOGNITION PARTICLE*",NA,"33921-8",NA
"EPIC","24962","PL-7",NA,"33772-5",NA
"EPIC","24963","PL-12",NA,"33771-7",NA
"EPIC","24965","OJ",NA,"45152-6",NA
"EPIC","24966","RO-52",NA,"53016-2",NA
"EPIC","2497","AMIODARONE SERUM","mcg/mL","3330-8","mg/L"
"EPIC","2497","AMIODARONE SERUM",NA,"3330-8","mg/L"
"EPIC","24970","17-OH PROGESTERONE LCMS","ng/dL","92726-9","ng/mL"
"EPIC","24971","PROTEIN C ANTIGEN","%","27820-0","%"
"EPIC","24975","VITAMIN E(ALPHA TOCOPHEROL)","mg/L","1823-4","mcg/mL"
"EPIC","24977","STRONGYLOIDES IGG ANTIBODY",NA,"34376-4",NA
"EPIC","24978","CALPROTECTIN, FECAL","ug/g","38445-3","ug/g"
"EPIC","2498","AMITRIPTYLINE",NA,"3333-2","mg/L"
"EPIC","24980","IGG, SUBCLASS 1","mg/dL","2466-1","mg/dL"
"EPIC","24981","IGG, SUBCLASS 2","mg/dL","2467-9","mg/dL"
"EPIC","24982","IGG, SUBCLASS 3","mg/dL","2468-7","mg/dL"
"EPIC","24986","SALIVARY CORTISOL, MS","ug/dL","2142-8","ug/dL"
"EPIC","24987","W014-IGE PIGWEED, COMMON","kU/L","7604-2","kIU/L"
"EPIC","24988","AMYLASE, BODY FLUID","U/L","1795-4","U/L"
"EPIC","24989","ANTIPARIETAL CELL ANTIBODY","Units","8087-9",NA
"EPIC","2499","AMMONIA","MCG/DL","22763-7","ug/dL"
"EPIC","2499","AMMONIA","mmol/L","16362-6","umol/L"
"EPIC","2499","AMMONIA","umol/L","16362-6","umol/L"
"EPIC","2499","AMMONIA","uMOL/L","16362-6","umol/L"
"EPIC","2499","AMMONIA","UMOL/L","16362-6","umol/L"
"EPIC","2499","AMMONIA",NA,"22763-7","ug/dL"
"EPIC","24990","UREAPLASMA UREALYTICUM",NA,"17852-5",NA
"EPIC","24991","MYCOPLASMA HOMINIS",NA,"15388-2",NA
"EPIC","24992","UREAPLASMA/MYCOPLASMA HOMINIS, SOURCE",NA,"59836-7",NA
"EPIC","2501","AMPHETAMINES, BLOOD",NA,"42576-9","ng/mL"
"EPIC","25011","RUBELLA ANTIBODIES, IGM","AU/mL","8015-0",NA
"EPIC","25013","OXCARBAZEPINE","ug/mL","35331-8","ug/mL"
"EPIC","25019","COLD AGGLUTININ TITER, QUANT",NA,"5098-9","titer"
"EPIC","2502","AMYLASE ISOENZYMES",NA,"14589-6",NA
"EPIC","25021","VZV REAL TIME PCR",NA,"11483-5",NA
"EPIC","25023","PHENYTOIN, FREE, SERUM","ug/mL","3969-3","ug/mL"
"EPIC","25026","ALKALINE PHOSPHATASE, S","IU/L","6768-6","U/L"
"EPIC","25027","LIVER FRACTION:","%","15015-1","%"
"EPIC","25028","BONE FRACTION:","%","15013-6","%"
"EPIC","25029","INTESTINAL FRAC.:","%","15014-4","%"
"EPIC","2503","AMYLASE, BLD","mg/dl","76630-3","U/L"
"EPIC","2503","AMYLASE, BLD","U/L","76630-3","U/L"
"EPIC","2503","AMYLASE, BLD",NA,"76630-3","U/L"
"EPIC","25031","5-HIAA, URINE","mg/L","31203-3","mg/mL"
"EPIC","25031","5-HIAA, URINE",NA,"31203-3","mg/mL"
"EPIC","25032","5-HIAA, URINE, 24HR","mg/24 hr","1695-6","mg/24 H"
"EPIC","25032","5-HIAA, URINE, 24HR",NA,"1695-6","mg/24 H"
"EPIC","25033","INTRINSIC FACTOR ABS, SERUM","AU/mL","30530-0",NA
"EPIC","25034","NOREPINEPHRINE, PL","pg/mL","2666-6","pg/mL"
"EPIC","25035","EPINEPHRINE, PL","pg/mL","2230-1","pg/mL"
"EPIC","25036","DOPAMINE, PL","pg/mL","2216-0","pg/mL"
"EPIC","2504","AMYLASE, FLUID","U/L","1795-4","U/L"
"EPIC","25049","ASPERGILLUS AG, BAL/SERUM","Index","62467-6","Index"
"EPIC","25051","DEXAMETHASONE, SERUM","ng/dL","14062-4","ng/dL"
"EPIC","25052","SELENIUM, SERUM/PLASMA","ug/L","5724-0","ng/mL"
"EPIC","25053","EPINEPHRINE, URINE","ug/L","11046-0","pg/mL"
"EPIC","25054","EPINEPHRINE, U, 24HR","ug/24 hr","2232-7","ug/24 H"
"EPIC","25055","NOREPINEPHRINE, UR","ug/L","2667-4","ug/mL"
"EPIC","25056","NOREPINEPHRINE,U,24H","ug/24 hr","2668-2","ug/24 H"
"EPIC","25057","DOPAMINE, URINE","ug/L","2217-8","ug/L"
"EPIC","25058","DOPAMINE, UR, 24HR","ug/24 hr","2218-6","ug/24 H"
"EPIC","2506","ANA SCREEN",NA,"8061-4",NA
"EPIC","25061","SEROTONIN, SERUM","ng/mL","27057-9","ng/mL"
"EPIC","25062","N-TELOPEPTIDE, SERUM","nmol BCE/L","21215-9","nmol BCE/L"
"EPIC","25062","N-TELOPEPTIDE, SERUM",NA,"21215-9","nmol BCE/L"
"EPIC","25065","CODEINE, UNCONJUGATED","ng/mL","12784-5","ng/mL"
"EPIC","25066","MORPHINE, UNCONJUGATED","ng/mL","3829-9","ng/mL"
"EPIC","25067","6-ACETYLMORPHINE, UNCONJUGATED","ng/mL","19593-3","ng/mL"
"EPIC","2507","ANA QUANT.",NA,"5048-4","titer"
"EPIC","25070","OXYMORPHONE, UNCONJUGATED","ng/mL","51736-7","ng/mL"
"EPIC","25074","LOG10 HBV IU/ML","log10 IU/mL","49600-0","log IU/mL"
"EPIC","25074","LOG10 HBV IU/ML","log10IU/mL","49600-0","log IU/mL"
"EPIC","25079","GASTRIN, SERUM","pg/mL","2333-3","pg/mL"
"EPIC","2508","ANAEROBIC CULTURE",NA,"635-3",NA
"EPIC","25080","LACTOFERRIN, FECAL, QUANT.","ug/mL(g)","42924-1","g/mL"
"EPIC","25082","PROTEIN S, TOTAL","%","27823-4","%"
"EPIC","25083","ACHR BLOCKING ABS, SERUM","%","42937-3","%"
"EPIC","2509","ANDROSTENEDIONE","ng/dL","1854-9","ng/dL"
"EPIC","2509","ANDROSTENEDIONE","ng/mL","1854-9","nG/mL"
"EPIC","2509","ANDROSTENEDIONE",NA,"1854-9","ng/dL"
"EPIC","25090","TOPIRAMATE, SERUM","ug/mL","17713-9","ug/mL"
"EPIC","25093","B. HENSELAE IGG","titer","22110-1","titer"
"EPIC","25094","B. HENSELAE IGM","titer","22111-9","titer"
"EPIC","25095","B. QUINTANA IGG","titer","9360-9","titer"
"EPIC","25096","B. QUINTANA IGM","titer","9361-7","titer"
"EPIC","25101","VITAMIN A, SERUM","ug/dL","2923-1","mcg/dL"
"EPIC","25102","TRIGLYCERIDES, FLUID","mg/dL","12228-3","mg/dL"
"EPIC","25104","AMIODARONE, SERUM","ug/mL","60054-4","ug/mL"
"EPIC","25105","NORAMIODARONE,S","ug/mL","6774-4","mcg/mL"
"EPIC","2511","ANGIOTEN CONV ENZYME","U/L","2742-5","U/L"
"EPIC","2511","ANGIOTEN CONV ENZYME",NA,"2742-5","U/L"
"EPIC","25113","ACHR MODULATING AB","%","30192-9","%"
"EPIC","25116","NICOTINE","ng/mL","3854-7","ng/mL"
"EPIC","25117","COTININE","ng/mL","10366-3","ng/mL"
"EPIC","25119","JAK2 V617F MUTATION DETECTION",NA,"43399-5",NA
"EPIC","25122","IMMUNOGLOBULIN A, QN, SERUM","mg/dL","2458-8","mg/dL"
"EPIC","25123","COXSACKIE A7 IGG","titer","59584-3","titer"
"EPIC","25124","COXSACKIE A9 IGG","titer","58792-3","Titer"
"EPIC","25125","COXSACKIE A16 IGG","titer","59583-5","titer"
"EPIC","25126","COXSACKIE A24 IGG","titer","59582-7","titer"
"EPIC","25127","COXSACKIE A7 IGM","titer","59581-9","titer"
"EPIC","25128","COXSACKIE A9 IGM","titer","58791-5","Titer"
"EPIC","25129","COXSACKIE A16 IGM","titer","59580-1","titer"
"EPIC","25130","COXSACKIE A24 IGM","titer","59579-3","titer"
"EPIC","25131","FACTOR VIII ACTIVITY","%","3209-4","%"
"EPIC","25132","PROTEIN S, FREE","%","27821-8","%"
"EPIC","25132","PROTEIN S, FREE",NA,"27821-8","%"
"EPIC","25133","BETA-HYDROXYBUTYRATE","mg/dL","1947-1","mg/dL"
"EPIC","25139","AMYLASE, SERUM","U/L","1798-8","U/L"
"EPIC","2514","ANTI - GMB ABS","AI","59394-7","U/mL"
"EPIC","2514","ANTI - GMB ABS","AU/mL","59394-7","U/mL"
"EPIC","2514","ANTI - GMB ABS","U/mL","59394-7","U/mL"
"EPIC","2514","ANTI - GMB ABS",NA,"59394-7","U/mL"
"EPIC","25140","PANCREATIC AMYLASE, S","U/L","1805-1","U/L"
"EPIC","25141","SALIVARY AMYL. CALC.","U/L","1809-3","U/L"
"EPIC","2515","ANTI DNA DS- QUAL.","IU/mL","31348-6",NA
"EPIC","2515","ANTI DNA DS- QUAL.",NA,"31348-6",NA
"EPIC","25151","TRYPTASE","ug/L","21582-2","ug/L"
"EPIC","25153","PROINSULIN","pmol/L","27882-0","pmol/L"
"EPIC","25154","RUBEOLA ANTIBODIES, IGM","AU","7963-2",NA
"EPIC","25155","BETA-2 GLYCOPROTEIN I AB, IGA","GPI IgA units","21108-6","arb U/mL"
"EPIC","25156","GROWTH HORMONE, SERUM","ng/mL","2963-7","ng/mL"
"EPIC","25158","F031-IGE CARROT","kU/L","6061-6","kIU/L"
"EPIC","25159","B. BURGDORFERI",NA,"11006-4",NA
"EPIC","2516","ANTI DNA DS QUANT",NA,"5130-0","IU/mL"
"EPIC","25160","OLIGOCLONAL BANDS",NA,"12782-9",NA
"EPIC","25161","MUMPS ANTIBODIES, IGM","AU","7967-3",NA
"EPIC","25162","ANGIOTENSIN CONVERT ENZ, CSF","U/L","12480-0","U/L"
"EPIC","25169","TOXOPLASMA GONDII AB, IGG","IU/mL","5388-4","units/mL"
"EPIC","2517","ANTI MITOCHOND. AB",NA,"5247-2","titer"
"EPIC","25170","JC VIRUS DNA,PCR (WHOLE BLOOD)",NA,"42921-7",NA
"EPIC","2519","ANTI NEUTRO. CYTO AB",NA,"21023-7","titer"
"EPIC","2520","ANTI P.SERINE IGG","GPL","32032-5","GPL U"
"EPIC","25203","SCHISTOSOMA IGG","O.D","13277-9",NA
"EPIC","25206","SACCHAROMONOSPORA VIRIDIS AB",NA,"56785-9",NA
"EPIC","25208","PIGEON SERUM ABS",NA,"6733-0",NA
"EPIC","2521","ANTI P.SERINE IGM","MPL","14246-3","MPS U"
"EPIC","25210","MICROPOLY. FAENI ABS",NA,"22412-1",NA
"EPIC","25211","THERMOA. VULGARIS NO.1",NA,"40473-1",NA
"EPIC","25212","IMMUNOGLOBULIN D, QUANT, SERUM","mg/dL","2460-4","mg/dL"
"EPIC","25217","CARNITINE, TOTAL","umol/L","14288-5","umol/L"
"EPIC","25218","CARNITINE, FREE","umol/L","14286-9","umol/L"
"EPIC","2522","ANTI PARIETAL AB",NA,"8087-9",NA
"EPIC","25221","W006-IGE MUGWORT","kU/L","6183-8","kIU/L"
"EPIC","25227","NUCLEOLAR PATTERN",NA,"20399-2","titer"
"EPIC","25228","SPECKLED PATTERN",NA,"20401-6","titer"
"EPIC","2523","ANTI RNP",NA,"29374-6","EUS"
"EPIC","25236","NOTE:",NA,"34109-9",NA
"EPIC","2524","ANTI SM. MUSCLE AB",NA,"5358-7","titer"
"EPIC","25241","21-HYDROXYLASE ANTIBODIES","u/mL","17781-6","U/mL"
"EPIC","25242","CREATINE, SERUM","mg/dL","2148-5","mg/dL"
"EPIC","25243","VITAMIN K1","ng/mL","9622-2","ng/mL"
"EPIC","25246","PRIMIDONE, SERUM","ug/mL","3978-4","ug/mL"
"EPIC","25247","PHENOBARBITAL, SERUM","ug/mL","3948-7","ug/mL"
"EPIC","25249","COCCIDIOIDES AB (CF)",NA,"5096-3","titer"
"EPIC","25255","VISCOSITY, SERUM","rel.saline","3128-6","cP"
"EPIC","25268","PLASMINOGEN ACT INHIBITOR-1","IU/mL","5974-1","units/mL"
"EPIC","25271","SACCHAROMYCES CEREVISIAE, IGG","Units","35538-8","ug/mL"
"EPIC","25272","SACCHAROMYCES CEREVISIAE, IGA","Units","31032-6","units"
"EPIC","2528","ANTIADRENAL ABS",NA,"5043-5","titer"
"EPIC","25285","W003-IGE RAGWEED, GIANT","kU/L","6124-2","kIU/L"
"EPIC","25286","LIPASE, FLUID","U/L","15212-4","U/L"
"EPIC","25287","PHENOTYPE (PI)",NA,"6770-2",NA
"EPIC","25288","LYME (B. BURGDORFERI) PCR",NA,"4991-6",NA
"EPIC","25296","MYOGLOBIN, SERUM","ng/mL","2639-3","ug/L"
"EPIC","2530","ARGININE VASOPRESSIN","pg/mL","3126-0","pg/mL"
"EPIC","2530","ARGININE VASOPRESSIN",NA,"3126-0","pg/mL"
"EPIC","25304","HGB F","%","4576-5","%"
"EPIC","25305","HGB A","%","4546-8","%"
"EPIC","25306","HGB S","%","4625-0","%"
"EPIC","25307","HGB C","%","4563-3","%"
"EPIC","25308","HGB A2","%","34660-1","%"
"EPIC","25310","INTERPRETATION",NA,"56850-1",NA
"EPIC","25313","F036-IGE COCONUT","kU/L","6081-4","kIU/L"
"EPIC","25316","VITAMIN C","mg/dL","1903-4","mg/dL"
"EPIC","25319","PHENOSENSE(R) PDF",NA,"51969-4",NA
"EPIC","25320","PHENOSENSE(R)",NA,"49665-3",NA
"EPIC","25321","PHENOSENSE(R) INTERPRETATION",NA,"48767-8",NA
"EPIC","2535","ANTI-GLIADIN AB IGA/IGG",NA,"63420-4",NA
"EPIC","2537","ANTI-JO-1","units","11565-9","units"
"EPIC","2537","ANTI-JO-1",NA,"11565-9","units"
"EPIC","2538","ANTIMICROBIAL SUSC.",NA,"23658-8",NA
"EPIC","2540","ANTI-MYELOPEROXIDASE","AU/mL","6969-0","U/mL"
"EPIC","2540","ANTI-MYELOPEROXIDASE","U/mL","6969-0","U/mL"
"EPIC","2540","ANTI-MYELOPEROXIDASE",NA,"6969-0","U/mL"
"EPIC","25411","VMA, URINE","mg/L","9624-8","mg/dL"
"EPIC","25412","VMA, URINE, 24HR","mg/24 hr","3122-9","mg/24 H"
"EPIC","25413","ALPHA SUBUNIT (FREE)","ng/mL","30316-4","ng/mL"
"EPIC","25414","INTERLEUKIN-6, SERUM","pg/mL","26881-3","pg/ml"
"EPIC","25415","MAGNESIUM, U","mg/dL","19124-7","mg/dL"
"EPIC","25416","MAGNESIUM,URINE 24HR","mg/24 hr","24447-5","mg/24 H"
"EPIC","25423","INTERPRETATION",NA,"56850-1",NA
"EPIC","25424","COMMENTS",NA,"77202-0",NA
"EPIC","2543","ANTI-NEURONAL NUC. AB",NA,"15398-1","titer"
"EPIC","25459","VIT B12 UNSAT BINDING CAPACITY","pg/mL","2171-7","pg/mL"
"EPIC","2546","ANTI-PROTEINASE-3 AB","AU/mL","6968-2","U/mL"
"EPIC","2546","ANTI-PROTEINASE-3 AB","U/mL","6968-2","U/mL"
"EPIC","2546","ANTI-PROTEINASE-3 AB",NA,"6968-2","U/mL"
"EPIC","25460","HISTAMINE, PLASMA","ng/mL","2416-6","ng/mL"
"EPIC","25461","W018-IGE SHEEP SORREL","kU/L","6244-8","kIU/L"
"EPIC","2549","ANTI-SMITH ANTIBODY",NA,"11090-8","units"
"EPIC","25507","ZONISAMIDE","ug/mL","29620-2","ug/mL"
"EPIC","25519","FACTOR XII ACTIVITY","%","3232-6","%"
"EPIC","2552","ANTI-SSDNA","EU","5132-6","U/mL"
"EPIC","2552","ANTI-SSDNA","U/mL","5132-6","U/mL"
"EPIC","2552","ANTI-SSDNA",NA,"5132-6","U/mL"
"EPIC","25520","INSULIN ANTIBODIES","uU/mL","8072-1","units/mL"
"EPIC","2555","APC RESISTANCE","U/DL","13589-7",NA
"EPIC","2555","APC RESISTANCE",NA,"13590-5","ratio"
"EPIC","2556","APOLIPOPROTEIN A-1","mg/dL","1869-7","mg/dL"
"EPIC","25568","AFP ABBOTT","ng/mL","1834-1","ng/mL"
"EPIC","25568","AFP ABBOTT",NA,"1834-1","ng/mL"
"EPIC","2557","APOLIPOPROTEIN A-1/B",NA,"13462-7","ratio"
"EPIC","2558","APOLIPOPROTEIN B","mg/dL","1884-6","mg/dL"
"EPIC","2558","APOLIPOPROTEIN B","MG/DL","1884-6","mg/dL"
"EPIC","2558","APOLIPOPROTEIN B",NA,"1884-6","mg/dL"
"EPIC","2559","APOLIPOPROTEIN E",NA,"1886-1","mg/L"
"EPIC","25593","TRICH VAG BY NAA",NA,"46154-1",NA
"EPIC","2560","APPEARANCE",NA,"33511-7",NA
"EPIC","25606","PNEUMO AB TYPE 70 (33F)*","ug/mL","40969-8",NA
"EPIC","25608","PLEASE NOTE:",NA,"34109-9",NA
"EPIC","25609","METHAQUALONE","ng/mL","3786-1",NA
"EPIC","2561","APPEARANCE - FLUID",NA,"9335-1",NA
"EPIC","25610","CALCIUM/CREAT.RATIO","mg/g creat","9321-1","mg/g creatinine"
"EPIC","25612","POTASSIUM","mEq/L","2823-3","mmol/L"
"EPIC","25613","SPECIMEN TYPE",NA,"66746-9",NA
"EPIC","25614","PHOTO",NA,"72170-4",NA
"EPIC","25615","PLEASE NOTE:",NA,"34109-9",NA
"EPIC","25619","ANDROSTENEDIONE LCMS, ENDO SCI","ng/dL","1854-9","ng/dL"
"EPIC","2562","APPLE (%ASM)","%","43596-6","% response"
"EPIC","25625","HIV GENOSURE(R) INTEGRASE",NA,"61199-6",NA
"EPIC","25626","HIV GENOSURE(R) INTEGRASE",NA,"61199-6",NA
"EPIC","2563","APPLE IGE","kIU/L","6021-0","kIU/L"
"EPIC","2563","APPLE IGE",NA,"6021-0","kIU/L"
"EPIC","25631","INTERPRETATION",NA,"56850-1",NA
"EPIC","25634","FERRITIN","ng/mL","2276-4","ug/L"
"EPIC","2564","APTT","mg/dL","3173-2","s"
"EPIC","25640","ALPHA-HYDROXYPROGESTERONE","ng/dL","1668-3","ng/dL"
"EPIC","25648","ALPHA-2-GLOBULIN","g/dL","2868-8","g/dL"
"EPIC","2565","APTT - SL","SEC","3173-2","s"
"EPIC","2565","APTT - SL",NA,"3173-2","s"
"EPIC","25652","OPIATES",NA,"3879-4",NA
"EPIC","25653","BETA GLOBULIN","g/dL","2871-2","g/dL"
"EPIC","25654","GAMMA GLOBULIN","g/dL","2874-6","g/dL"
"EPIC","25655","M-SPIKE","g/dL","33358-3","g/dL"
"EPIC","25656","GLOBULIN, TOTAL","g/dL","10834-0","g/L"
"EPIC","25657","A/G RATIO",NA,"1759-0","ratio"
"EPIC","25659","PLEASE NOTE:",NA,"34109-9",NA
"EPIC","25664","1,25-DIHYDROXY, VITAMIN D-2","pg/mL","62290-2","pg/mL"
"EPIC","25665","1,25-DIHYDROXY, VITAMIN D-3","pg/mL","1649-3","pg/mL"
"EPIC","25666","PTT-LA INCUB MIX","sec","75506-6","s"
"EPIC","25669","FACTOR VIII ACTIVITY","%","3209-4","%"
"EPIC","2567","APTT ACTIN F. S.","SECONDS","5946-9","s"
"EPIC","2567","APTT ACTIN F. S.",NA,"5946-9","s"
"EPIC","25680","ACTH PLASMA",NA,"2141-0","pg/mL"
"EPIC","25681","ALDOLASE",NA,"1761-6","U/L"
"EPIC","25682","ALDOSTERONE",NA,"1763-2","ng/dL"
"EPIC","25683","ANTI-MULLERIAN HORMN",NA,"38476-8","ng/mL"
"EPIC","25684","ASO AB",NA,"5370-2","units/mL"
"EPIC","25685","VITAMIN B6",NA,"2900-9","ng/mL"
"EPIC","25687","CA 15-3",NA,"6875-9","U/mL"
"EPIC","25689","CCP IGG",NA,"33935-8","U"
"EPIC","25690","CHROMOGRANIN A ECL",NA,"9811-1","ug/L"
"EPIC","25691","CLAM IGE",NA,"6076-4","kIU/L"
"EPIC","25693","MAIZE,CORN IGE",NA,"6087-1","kIU/L"
"EPIC","25694","C-PEPTIDE",NA,"1986-9","ug/L"
"EPIC","25695","HOUSE DUST GREER IGE",NA,"9828-5","kIU/L"
"EPIC","25696","HOUSE DUST STIER IGE",NA,"7425-2","kIU/L"
"EPIC","25697","EGG WHITE IGE",NA,"6106-9","kIU/L"
"EPIC","25698","FRUCTOSAMINE",NA,"15069-8","mmol/L"
"EPIC","25699","HEP A AB TOT",NA,"13951-9",NA
"EPIC","25704","JUNE GRASS IGE",NA,"6153-1","kIU/L"
"EPIC","25705","LEVETIRACETAM KEPPRA",NA,"30471-7","ug/mL"
"EPIC","25706","LAMOTRIGINE",NA,"6948-4","ug/mL"
"EPIC","25708","LKM 1 AB IGG",NA,"32220-6","u/mL"
"EPIC","25709","MILK IGE",NA,"6174-7","kIU/L"
"EPIC","2571","ARBOVIRUS TOTAL ABS",NA,"49093-8",NA
"EPIC","25710","METHYLMALONIC ACID,S",NA,"13964-2","nmol/L"
"EPIC","25711","MYELOPEROXIDASE AB",NA,"6969-0","U/mL"
"EPIC","25713","PEANUT IGE",NA,"6206-7","kIU/L"
"EPIC","25714","PHENYTOIN FREE",NA,"3969-3","ug/mL"
"EPIC","25715","PLATELET AB,HEP IND",NA,"34701-3",NA
"EPIC","25717","POC INR",NA,"6301-6","INR"
"EPIC","25719","TOTAL PSA",NA,"2857-1","ng/mL"
"EPIC","25720","17-OH PROGESTERONE",NA,"32854-2",NA
"EPIC","25721","ANDROSTENEDIONE",NA,"1854-9","ng/dL"
"EPIC","25723","C. DIFF TOXIN PCR",NA,"54067-4",NA
"EPIC","25724","CARDIOLIPIN AB IGG",NA,"3181-5","GPL U"
"EPIC","25725","FREE KAPPA SR",NA,"36916-5","mg/L"
"EPIC","25726","IGF-1",NA,"2484-4","ng/mL"
"EPIC","25727","HEP. B SURFACE AB,QN",NA,"5194-6",NA
"EPIC","2573","ARSENIC HAIR","mcg/g","5584-8","mcg/g"
"EPIC","25730","PLASMA RENIN ACT",NA,"2915-7","ng/mL/hr"
"EPIC","25731","SHRIMP IGE",NA,"6246-3","kIU/L"
"EPIC","25732","SMOOTH MUSCLE AB",NA,"14252-1",NA
"EPIC","25733","SOYBEAN IGE",NA,"6248-9","kIU/L"
"EPIC","25734","VITAMIN B1",NA,"32554-8","nmol/L"
"EPIC","25735","VARICELLA-ZOST ABIGM",NA,"5404-9",NA
"EPIC","25736","WALNUT IGE",NA,"6273-7","kIU/L"
"EPIC","25737","WHEAT IGE",NA,"6276-0","kIU/L"
"EPIC","25738","ZINC",NA,"5763-8","ug/dL"
"EPIC","25743","VON WILLEBRAND FACTOR ACTIVITY","%","6014-5","%"
"EPIC","25747","% FREE PSA","%","12841-3","%"
"EPIC","2575","ARSENIC, BLOOD","ug/L","5583-0","ug/L"
"EPIC","2575","ARSENIC, BLOOD",NA,"5583-0","ug/L"
"EPIC","25752","BABESIA DUNCANI WA1 IGG IFA",NA,"93776-3","titer"
"EPIC","25755","24 HR CREATININE, URINE","mg/24h","2162-6","g/24 H"
"EPIC","25756","CREATININE, URINE","mg/dL","2161-8","mg/dL"
"EPIC","25759","DRVVT MIX","sec","75513-2","s"
"EPIC","2576","ARSENIC, URINE",NA,"5586-3","ug/L"
"EPIC","25760","DRVVT CONFIRM","ratio","50410-0",NA
"EPIC","2578","ARYLSULFATASE A LEUK.",NA,"2063-6",NA
"EPIC","25784","LDL-P","nmol/L","54434-6","nmol/L"
