"source","code","test_name","unit","loinc","default_unit"
"EPIC","6276","BK VIRUS, QNT, PCR - BLOOD",NA,"41479-7","copies/uL"
"EPIC","6276","BK VIRUS, QNT, PCR - BLOOD","DNA copies/ml","41479-7","copies/uL"
"EPIC","14191","% PRA",NA,"45153-4","%"
"EPIC","26691","METHYLMALONIC ACID SERUM","nmol/L","13964-2","umol/L;mcmol/L; nmol/L"
"EPIC","13144","IFE INTERPRETATION",NA,"13440-3",NA
"EPIC","2996","CRYPTOCOCCAL AG CSF",NA,"31788-3",NA
"EPIC","14016","EBV ANTIBODY TO VIRAL CAPSID ANTIGEN IGA","U/mL","31369-2",NA
"EPIC","14016","EBV ANTIBODY TO VIRAL CAPSID ANTIGEN IGA",NA,"31369-2",NA
"EPIC","2549","ANTI-SMITH ANTIBODY",NA,"11090-8","U/mL"
"EPIC","18097","COTTONWOOD IGE","kU/L","6090-5","kIU/L; kU/L"
"EPIC","18097","COTTONWOOD IGE",NA,"6090-5","kIU/L; kU/L"
"EPIC","18502","LEAD BLOOD",NA,"10912-4","ug/dL"
"EPIC","10652","THERAPY NUMBER",NA,"57268-5","#"
"EPIC","17292","INTERPRETATION",NA,"56850-1",NA
"EPIC","5147","BERMUDA GRASS","kU/L","6041-8","kIU/L; kU/L"
"EPIC","11667","UIBC","MCG/DL","2501-5","ug/dL"
"EPIC","11667","UIBC",NA,"2501-5","ug/dL"
"EPIC","11667","UIBC","ug/dL","2501-5","ug/dL"
"EPIC","13156","IMMUNOGLOBULIN G SUBCLASS 4","mg/dL","2469-5","g/L;mg/dL"
"EPIC","13156","IMMUNOGLOBULIN G SUBCLASS 4",NA,"2469-5","g/L;mg/dL"
"EPIC","12848","B.BURGDORFERI ANTIBODY, IGM BY WB",NA,"6321-4",NA
"EPIC","24442","CORTISOL - AM","ug/dL","9813-7","ug/dL"
"EPIC","14865","VALINE",NA,"20661-5","mcmol/dL; mcmol/L; umol/L"
"EPIC","14869","LEUCINE",NA,"2560-1","mg/dL"
"EPIC","22403","EBV NUCLEAR ANTIGEN AB, IGG","U/mL","30083-0","IU/mL"
"EPIC","22373","ANTIPROTEINASE 3 (PR-3) ABS","U/mL","6968-2","U/mL"
"EPIC","6486","BUN/CREATININE RATIO",NA,"3097-3","mg/mg creatinine"
"EPIC","6486","BUN/CREATININE RATIO","ratio","3097-3","mg/mg creatinine"
"EPIC","16542","TREPONEMA PALLIDUM ANTIBODIES",NA,"41122-3",NA
"EPIC","10019","TPMT ENZYME ACTIVITY","EU","21563-2","U/mL RBC"
"EPIC","10019","TPMT ENZYME ACTIVITY",NA,"21563-2","U/mL RBC"
"EPIC","18585","MOUSE UR PROT IGE","kU/L","6181-2","kIU/L"
"EPIC","18585","MOUSE UR PROT IGE",NA,"6181-2","kIU/L"
"EPIC","27072","STRONGYLOIDES IGG AB",NA,"34376-4",NA
"EPIC","3264","GASTRIN",NA,"2333-3","ng/L;pg/mL"
"EPIC","3264","GASTRIN","pg/mL","2333-3","ng/L;pg/mL"
"EPIC","3264","GASTRIN","PG/ML","2333-3","ng/L;pg/mL"
"EPIC","4417","TETANUS AB IGG",NA,"58770-9","IU/mL"
"EPIC","4417","TETANUS AB IGG","IU/mL","58770-9","IU/mL"
"EPIC","22814","FRUCTOSAMINE","umol/L","15069-8","mcmol/L; mmol/L"
"EPIC","29666","RAPID HIV TEST (ORAL - POCT) INTERNAL CONTROL",NA,"33866-5",NA
"EPIC","2579","ASP FUMIGATUS (%ASM)","%","38438-8","% response"
"EPIC","3970","PEANUT (%ASM)","%","61219-2","% response"
"EPIC","4658","VW MULTIMERS",NA,"32217-2",NA
"EPIC","24629","VARICELLA ZOSTER IGG","index","19162-7",NA
"EPIC","18503","LEAD BLOOD",NA,"10912-4","ug/dL"
"EPIC","18503","LEAD BLOOD","mcg/dL","10912-4","ug/dL"
"EPIC","18886","SOYBEAN IGE","kU/L","6248-9","kIU/L; kU/L"
"EPIC","18886","SOYBEAN IGE",NA,"6248-9","kIU/L; kU/L"
"EPIC","18886","SOYBEAN IGE","kIU/L","6248-9","kIU/L; kU/L"
"EPIC","30200","HEMOGLOBIN A1C","%Hb","4548-4","%"
"EPIC","30203","ESTIMATED AVERAGE GLUCOSE","mg/dL","27353-2","mg/dL"
"EPIC","16275","RPR, QUANT.",NA,"31147-2","titer"
"EPIC","3852","NEURON-SPEC. ENOLASE","ug/L","15060-7","ug/L;ng/mL"
"EPIC","3852","NEURON-SPEC. ENOLASE",NA,"15060-7","ug/L;ng/mL"
"EPIC","3852","NEURON-SPEC. ENOLASE","mcg/L","15060-7","ug/L;ng/mL"
"EPIC","13153","IMMUNOGLOBULIN G SUBCLASS 1","mg/dL","2466-1","g/L;mg/dL"
"EPIC","13153","IMMUNOGLOBULIN G SUBCLASS 1",NA,"2466-1","g/L;mg/dL"
"EPIC","13154","IMMUNOGLOBULIN G SUBCLASS 2","mg/dL","2467-9","g/L;mg/dL"
"EPIC","13154","IMMUNOGLOBULIN G SUBCLASS 2",NA,"2467-9","g/L;mg/dL"
"EPIC","13155","IMMUNOGLOBULIN G SUBCLASS 3","mg/dL","2468-7","g/L;mg/dL"
"EPIC","13155","IMMUNOGLOBULIN G SUBCLASS 3",NA,"2468-7","g/L;mg/dL"
"EPIC","19674","PROT. UR. 24HR",NA,"2889-4","g/24 H"
"EPIC","19674","PROT. UR. 24HR","mg/24hr","2889-4","g/24 H"
"EPIC","29571","PLEASE NOTE:",NA,"34109-9",NA
"EPIC","21387","17-OH PROGESTERONE LCMS","ng/dL","92726-9","ng/mL"
"EPIC","16496","LOG10 HBV IU/ML","log10 IU/mL","49600-0","log IU/mL"
"EPIC","16496","LOG10 HBV IU/ML","log10IU/mL","49600-0","log IU/mL"
"EPIC","29601","OPIATE SCREEN, URINE","ng/mL","70150-8","ng/mL"
"EPIC","29598","BENZODIAZEPINES SCREEN, URINE","ng/mL","14316-4",NA
"EPIC","29599","CANNABINOID SCREEN, URINE","ng/mL","18282-4",NA
"EPIC","29602","OXYCODONE/OXYMORPHONE, URINE","ng/mL","60276-3","ng/mL"
"EPIC","29596","AMPHETAMINE SCREEN, URINE","ng/mL","19343-3",NA
"EPIC","29597","BARBITURATES SCREEN, URINE","ng/mL","19270-8",NA
"EPIC","29600","COCAINE (METAB.) SCREEN, URINE","ng/mL","14314-9",NA
"EPIC","29603","PHENCYCLIDINE SCREEN, URINE","ng/mL","72825-3","ng/mL"
"EPIC","29604","METHADONE SCREEN, URINE","ng/mL","3773-9",NA
"EPIC","29605","PROPOXYPHENE SCREEN, URINE","ng/mL","3545-1","ng/mL"
"EPIC","29570","PH, URINE",NA,"5803-2","pH"
"EPIC","29606","CREATININE, URINE","mg/dL","2161-8","g/L; mcg/mL; mg/dL; mg/mL"
"EPIC","19091","ABS LYMPH","K/UL","731-0","10*9/L"
"EPIC","19091","ABS LYMPH",NA,"731-0","10*9/L"
"EPIC","22782","LIPOPROTEIN (A)","nmol/L","43583-4","nmol/L"
"EPIC","18591","MULBERRY IGE","kU/L","6281-0","kIU/L; kU/L"
"EPIC","18591","MULBERRY IGE",NA,"6281-0","kIU/L; kU/L"
"EPIC","3884","O2 SAT. - CATH LAB","%","2713-6","%"
"EPIC","18009","CCP IGG",NA,"33935-8","U"
"EPIC","18009","CCP IGG","Units","33935-8","U"
"EPIC","4793","URINALYSIS, ROUTINE",NA,"12235-8",NA
"EPIC","9470","SCALLOP IGE","KIU/L","7691-9","kIU/L"
"EPIC","9470","SCALLOP IGE",NA,"7691-9","kIU/L"
"EPIC","18974","TTG AB IGA",NA,"31017-7","kEU/L;EIA units"
"EPIC","18974","TTG AB IGA","U/mL","31017-7","kEU/L;EIA units"
"EPIC","3965","PEA IGE","kIU/L","6204-2","kIU/L"
"EPIC","4062","PLASMINOGEN ACT. INH.-1","IU/mL","5974-1","AU/mL; units/mL"
"EPIC","4062","PLASMINOGEN ACT. INH.-1",NA,"5974-1","AU/mL; units/mL"
"EPIC","4062","PLASMINOGEN ACT. INH.-1","ng/mL","22758-7","ng/mL"
"EPIC","22862","  IGG P18 AB.",NA,"84871-3",NA
"EPIC","19099","ABS MONOCYTE","K/UL","742-7","10*9/L"
"EPIC","19099","ABS MONOCYTE",NA,"742-7","10*9/L"
"EPIC","27039","LEVETIRACETAM","ug/mL","30471-7","ug/mL"
"EPIC","21780","INTERPRETATION:",NA,"56850-1",NA
"EPIC","28044","AFP-L3%, SERUM","%","42332-7","%"
"EPIC","23095"," DRUG SCREEN COMMENT:",NA,"54247-2",NA
"EPIC","27448","AFP, SERUM","ng/mL","1834-1","ng/mL"
"EPIC","14107","PO2 , VEN (POCT)","mmHg","2705-2","mm Hg"
"EPIC","14107","PO2 , VEN (POCT)","MMHG","2705-2","mm Hg"
"EPIC","14107","PO2 , VEN (POCT)",NA,"2705-2","mm Hg"
"EPIC","22798","RETICULOCYTE COUNT","%","4679-7","%"
"EPIC","21577","GRAM STAIN RESULT",NA,"664-3",NA
"EPIC","14100","PH , VEN (POCT)","pH","2746-6","pH"
"EPIC","14100","PH , VEN (POCT)",NA,"2746-6","pH"
"EPIC","14105","PCO2 , VEN (POCT)","mmHg","2021-4","mm Hg"
"EPIC","14105","PCO2 , VEN (POCT)","MMHG","2021-4","mm Hg"
"EPIC","14105","PCO2 , VEN (POCT)",NA,"2021-4","mm Hg"
"EPIC","4633","VITAMIN A (RETINOL)",NA,"2923-1","mcg/dL; mcg/mL"
"EPIC","4633","VITAMIN A (RETINOL)","UG/DL","2923-1","mcg/dL; mcg/mL"
"EPIC","22645","OPIATE","ng/mL","8220-6","ng/mL"
"EPIC","22645","OPIATE",NA,"8220-6","ng/mL"
"EPIC","8758","IRON BINDING CA","UG/DL","2500-7","ug/dL"
"EPIC","27040","LIPOPROTEIN (A)","nmol/L","43583-4","nmol/L"
"EPIC","22131","INSULIN","uIU/mL","20448-7","uU/mL"
"EPIC","17744","VITAMIN D3 1,25",NA,"1649-3","pg/mL"
"EPIC","17744","VITAMIN D3 1,25","pg/mL","1649-3","pg/mL"
"EPIC","13928","ANKYLOSING SPONDYLITIS (HLAB27)",NA,"26043-0",NA
"EPIC","18289","GLUC,FAST",NA,"1558-6","mg/dL"
"EPIC","18289","GLUC,FAST","mg/dL","1558-6","mg/dL"
"EPIC","18289","GLUC,FAST","MG/DL","1558-6","mg/dL"
"EPIC","10006","PLASMA CELL","%","13047-6","%"
"EPIC","9621","WBC MORPHOLOGY",NA,"11156-7",NA
"EPIC","21365","INSULIN-LIKE GROWTH FACTOR I","ng/mL","2484-4","ug/L;ng/mL"
"EPIC","26984","ANTI-DNA (DS) AB QN","IU/mL","5130-0","IU/mL"
"EPIC","10946","REDUCING SUBSTANCE",NA,"32147-1","g/L;mg/dL"
"EPIC","6313","MPV","fL","32623-1","fL"
"EPIC","6313","MPV","FL","32623-1","fL"
"EPIC","6313","MPV",NA,"32623-1","fL"
"EPIC","27419","SJOGREN'S ANTI-SS-A","AI","17792-3","Index; units/mL"
"EPIC","27650","SJOGREN'S ANTI-SS-B","AI","17791-5","Index; units/mL"
"EPIC","2835","CHLAMYDIA TRACHOMATIS DNA PROBE",NA,"21613-5",NA
"EPIC","4061","PLASMINOGEN","%","28660-9","%"
"EPIC","4061","PLASMINOGEN",NA,"28660-9","%"
"EPIC","19050","ZINC",NA,"10918-1","ug/dL"
"EPIC","19050","ZINC","mcg/dL","10918-1","ug/dL"
"EPIC","19050","ZINC","ug/dL","10918-1","ug/dL"
"EPIC","24730","LEVETIRACETAM, S","ug/mL","30471-7","ug/mL"
"EPIC","24762","C-PEPTIDE, SERUM","ng/mL","1986-9","ug/L;ng/mL"
"EPIC","24762","C-PEPTIDE, SERUM",NA,"1986-9","ug/L;ng/mL"
"EPIC","4630","VIRUS CULTURE, TISSUE",NA,"5888-3",NA
"EPIC","18290","GLUC,FAST",NA,"1558-6","mg/dL"
"EPIC","18290","GLUC,FAST","MG/DL","1558-6","mg/dL"
"EPIC","4473","TRANSFERRIN, SERUM","MG/DL","3034-6","g/L;mg/dL"
"EPIC","4473","TRANSFERRIN, SERUM",NA,"3034-6","g/L;mg/dL"
"EPIC","3059","DHEA, SERUM",NA,"2193-1","ng/dL; ng/mL"
"EPIC","3059","DHEA, SERUM","ng/mL","2193-1","ng/dL; ng/mL"
"EPIC","3059","DHEA, SERUM","NG/DL","2193-1","ng/dL; ng/mL"
"EPIC","3845","NEISSERIA GONORRHOEAE DNA PROBE",NA,"24111-7",NA
"EPIC","27078","VARICELLA-ZOSTER AB, IGM","index","5404-9",NA
"EPIC","2523","ANTI RNP",NA,"29374-6","EUS"
"EPIC","27437","TOXOPLASMA GONDII AB,IGM","AU/mL","5390-0","Index"
"EPIC","4571","U-PHOSP (RANDOM)","G/L","2778-9","mg/dL"
"EPIC","4571","U-PHOSP (RANDOM)",NA,"2778-9","mg/dL"
"EPIC","3887","OAK (%ASM)","%","50369-8","% response"
"EPIC","3991","PED. RENIN ACTIVITY",NA,"2915-7","mU/L;ng/mL/90 min; ng/mL/HR"
"EPIC","3991","PED. RENIN ACTIVITY","ng/dL/h","2915-7","mU/L;ng/mL/90 min; ng/mL/HR"
"EPIC","3991","PED. RENIN ACTIVITY","ng/mL/h","2915-7","mU/L;ng/mL/90 min; ng/mL/HR"
"EPIC","3991","PED. RENIN ACTIVITY","NG/DL/HR","2915-7","mU/L;ng/mL/90 min; ng/mL/HR"
"EPIC","3991","PED. RENIN ACTIVITY","ng/mL/h","2915-7","mU/L;ng/mL/90 min; ng/mL/HR"
"EPIC","3773","MICROALBUMIN-URINE (POCT)","MG/L","14957-5","mg/L;mcg/mL; mg/dL"
"EPIC","3773","MICROALBUMIN-URINE (POCT)",NA,"14957-5","mg/L;mcg/mL; mg/dL"
"EPIC","12743","PANCREASTATIN","pg/mL","49013-6","pg/mL"
"EPIC","12743","PANCREASTATIN",NA,"49013-6","pg/mL"
"EPIC","19195","NEUTROPHILS, CSF",NA,"13516-0","%"
"EPIC","19195","NEUTROPHILS, CSF","%","13516-0","%"
"EPIC","18575","MONO SPOT",NA,"31418-7",NA
"EPIC","16300","THYROGLOBULIN BY LCMS","ng/mL","3013-0","ug/L;ng/dL; ng/mL"
"EPIC","16300","THYROGLOBULIN BY LCMS",NA,"3013-0","ug/L;ng/dL; ng/mL"
"EPIC","2435","AFB CULTURE, BLOOD",NA,"533-0",NA
"EPIC","6256","CALPROTECTIN","ug/g","38445-3","ug/g"
"EPIC","6256","CALPROTECTIN",NA,"38445-3","ug/g"
"EPIC","2537","ANTI-JO-1",NA,"11565-9","U/mL"
"EPIC","2537","ANTI-JO-1","AU/mL","11565-9","U/mL"
"EPIC","2840","CHLORIDE CSF","MEQ/L","2070-1","mmol/L"
"EPIC","2840","CHLORIDE CSF",NA,"2070-1","mmol/L"
"EPIC","18638","OCCULT BLD SPEC 1",NA,"14563-1",NA
"EPIC","3760","METHEMOGLOBIN , ART","%","2615-3","%"
"EPIC","3760","METHEMOGLOBIN , ART",NA,"2615-3","%"
"EPIC","22256","D-DIMER","mg/L FEU","48065-7","ug/L FEU"
"EPIC","22256","D-DIMER","UG/ML FEU","48065-7","ug/L FEU"
"EPIC","22256","D-DIMER","ug/mL FEU","48065-7","ug/L FEU"
"EPIC","15769","CHRBM INTERPRETATION",NA,"56850-1",NA
"EPIC","21384","ZINC, WHOLE BLOOD","ug/dL","33007-6","ug/dL"
"EPIC","18639","OCCULT BLD SPEC 2",NA,"14564-9",NA
"EPIC","18640","OCCULT BLD SPEC 3",NA,"14565-6",NA
"EPIC","24632","MUMPS ABS, IGG","AU/mL","7966-5",NA
"EPIC","5338","CRYSTALS",NA,"5782-8",NA
"EPIC","5338","CRYSTALS","/HPF","5782-8",NA
"EPIC","22231","GLUCOSE, FASTING","mg/dL","1558-6","mg/dL"
"EPIC","2715","BLUE MUSSEL IGE","kIU/L","6048-3","kIU/L"
"EPIC","22235","GLUCOSE, 2 HOUR","mg/dL","1518-0","mg/dL"
"EPIC","22235","GLUCOSE, 2 HOUR",NA,"1518-0","mg/dL"
"EPIC","24386","GLUCOSE, PLASMA","mg/dL","2345-7","mg/dL"
"EPIC","9439","ABO AND RH",NA,"882-1",NA
"EPIC","2442","ALB/CREAT RATIO-URINE (POCT)","MG/G","9318-7","ug/mg creatinine"
"EPIC","2442","ALB/CREAT RATIO-URINE (POCT)",NA,"9318-7","ug/mg creatinine"
"EPIC","17858","AMYLASE,FLD","U/L","1795-4","U/L"
"EPIC","17858","AMYLASE,FLD",NA,"1795-4","U/L"
"EPIC","12786","A1A PHENOTYPE",NA,"6770-2",NA
"EPIC","8435","GLUCOSE-BLD","mg/dL","2339-0","mg/dL"
"EPIC","8435","GLUCOSE-BLD","MG/DL","2339-0","mg/dL"
"EPIC","8435","GLUCOSE-BLD",NA,"2339-0","mg/dL"
"EPIC","16260","PCPDF REASON FOR REFERRAL",NA,"42349-1",NA
"EPIC","27004","CHROMOGRANIN A","nmol/L","9811-1","ug/L;ng/mL"
"EPIC","2483","ALT TENUIS (%ASM)","%","40996-1","% response"
"EPIC","14862","ALANINE",NA,"20636-7",NA
"EPIC","22800","COMPLEMENT, TOTAL (CH50)","U/mL","4532-8","U/mL"
"EPIC","10229","A.NIGER (M207) IGE","kU/L","6830-4","kU/L"
"EPIC","14854","TAURINE",NA,"20657-3","mcmol/dL; mcmol/L; umol/L"
"EPIC","14857","ASPARAGINE",NA,"20638-3","umol/L"
"EPIC","14860","PROLINE",NA,"20655-7","mcmol/dL; mcmol/L; umol/L"
"EPIC","14866","CYSTINE",NA,"5784-4",NA
"EPIC","14867","METHIONINE",NA,"20651-6","mcmol/dL; mcmol/L; umol/L"
"EPIC","14872","ORNITHINE",NA,"20652-4","mcmol/dL; mcmol/L; umol/L"
"EPIC","14875","ARGININE",NA,"20637-5","mcmol/dL; mcmol/L; umol/L"
"EPIC","14877","ASPARTIC ACID",NA,"1920-8","U/L"
"EPIC","14884","ANSERINE",NA,"1865-5",NA
"EPIC","14885","CARNOSINE",NA,"2049-5",NA
"EPIC","14981","1-METHYLHISTIDINE",NA,"1652-7","mg/dL"
"EPIC","14982","3-METHYL-HISTIDINE",NA,"1686-5","mg/dL"
"EPIC","14881","B-AMINOISOBUTYRIC ACID",NA,"1934-9",NA
"EPIC","14883","TRYPTOPHAN",NA,"53159-0","umol/L"
"EPIC","21353","FUNGUS (MYCOLOGY) CULTURE",NA,"580-1",NA
"EPIC","22559","W014-IGE PIGWEED, COMMON","kU/L","7604-2","kIU/L"
"EPIC","13927","HEMOGLOBIN","G/DL","718-7","g/dL"
"EPIC","24659","FREE KAPPA LT CHAINS,S","mg/L","36916-5","mg/L"
"EPIC","24659","FREE KAPPA LT CHAINS,S",NA,"36916-5","mg/L"
"EPIC","24660","FREE LAMBDA LT CHAINS,S","mg/L","33944-0","mg/L"
"EPIC","24660","FREE LAMBDA LT CHAINS,S",NA,"33944-0","mg/L"
"EPIC","24390","ABSOLUTE CD 3","/uL","8122-4","10*9/L"
"EPIC","24390","ABSOLUTE CD 3",NA,"8122-4","10*9/L"
"EPIC","24391","ABSOLUTE CD 4 HELPER","/uL","32515-9","cells/uL"
"EPIC","24391","ABSOLUTE CD 4 HELPER",NA,"32515-9","cells/uL"
"EPIC","24392","ABS. CD 8 SUPPRESSOR","/uL","14135-8","10*9/L"
"EPIC","24392","ABS. CD 8 SUPPRESSOR",NA,"14135-8","10*9/L"
"EPIC","24389","ABS.CD19+ LYMPHS","/uL","8116-6","10*9/L"
"EPIC","24389","ABS.CD19+ LYMPHS",NA,"8116-6","10*9/L"
"EPIC","24394","% CD 3 POS. LYMPH.","%","90304-7","%"
"EPIC","18113","CRAB IGE","kU/L","6092-1","kIU/L; kU/L"
"EPIC","18113","CRAB IGE",NA,"6092-1","kIU/L; kU/L"
"EPIC","24395","% CD 4 POS. LYMPH.","%","80223-1","%"
"EPIC","24396","% CD 8 POS. LYMPH.","%","80222-3","%"
"EPIC","24393","% CD19+ LYMPHS","%","8117-4","%"
"EPIC","26996","CALCITRIOL(1,25DIOHVITD)","pg/mL","1649-3","pg/mL"
"EPIC","24448","CORTISOL - PM","ug/dL","9812-9","ug/dL"
"EPIC","10655","WAVEFORM",NA,"20126-9",NA
"EPIC","24661","KAPPA/LAMBDA RATIO,S",NA,"15189-4","ratio"
"EPIC","2911","COMMENTS-1",NA,"77202-0",NA
"EPIC","19016","VITAMIN D1,25 TOTAL",NA,"2236-8","pg/mL"
"EPIC","19016","VITAMIN D1,25 TOTAL","pg/mL","2236-8","pg/mL"
"EPIC","8482","WHITE BLOOD CELL","Thous/mcL","6690-2","10*9/L"
"EPIC","8482","WHITE BLOOD CELL","/HPF","5821-4","/HPF"
"EPIC","22233","GLUCOSE, 1 HOUR","mg/dL","1504-0","mg/dL"
"EPIC","22233","GLUCOSE, 1 HOUR",NA,"1504-0","mg/dL"
"EPIC","17065","CREATININE,24HR UR","mg/24 hr","2162-6","g/24 H"
"EPIC","22819","ALDOLASE","U/L","1761-6","U/L"
"EPIC","17743","VITAMIN D2 1,25",NA,"62291-0","pg/mL"
"EPIC","17743","VITAMIN D2 1,25","pg/mL","62291-0","pg/mL"
"EPIC","14108","O2 SAT , VEN (POCT)","%","2711-0","%"
"EPIC","14108","O2 SAT , VEN (POCT)",NA,"2711-0","%"
"EPIC","3910","OSMOLALITY , VEN","MOSM/KG","2692-2","mmol/kg H2O;mOsm/L; mOsmol/kg"
"EPIC","3910","OSMOLALITY , VEN",NA,"2692-2","mmol/kg H2O;mOsm/L; mOsmol/kg"
"EPIC","18522","LOBSTER IGE","kU/L","6165-5","kIU/L; kU/L"
"EPIC","18522","LOBSTER IGE",NA,"6165-5","kIU/L; kU/L"
"EPIC","15268","B BURGDORFERI AB TOTAL",NA,"34148-7","Index"
"EPIC","15268","B BURGDORFERI AB TOTAL","LIV","34148-7","Index"
"EPIC","3184","FACTOR V","%","3193-0","%"
"EPIC","3184","FACTOR V",NA,"3193-0","%"
"EPIC","8424","CHLORIDE-BLD","mmol/L","2075-0","mmol/L"
"EPIC","8424","CHLORIDE-BLD","MMOL/L","2075-0","mmol/L"
"EPIC","8424","CHLORIDE-BLD",NA,"2075-0","mmol/L"
"EPIC","16482","ANION GAP","mmol/L","33037-3","mmol/L"
"EPIC","11555","PARIETAL CELL ANTIBODY","Units","8087-9",NA
"EPIC","11555","PARIETAL CELL ANTIBODY",NA,"8087-9",NA
"EPIC","8457","POTASSIUM-BLD","mmol/L","2823-3","mmol/L"
"EPIC","8457","POTASSIUM-BLD","MMOL/L","2823-3","mmol/L"
"EPIC","8457","POTASSIUM-BLD",NA,"2823-3","mmol/L"
"EPIC","12823","ALPHA-TOCOPHEROL (VIT E) -MG/L","mg/L","1823-4","mcg/mL; mg/dL"
"EPIC","12823","ALPHA-TOCOPHEROL (VIT E) -MG/L",NA,"1823-4","mcg/mL; mg/dL"
"EPIC","23001","F003-IGE CODFISH","kU/L","6082-2","kIU/L; kU/L"
"EPIC","8726","CORTISOL,FREE SERUM","ug/dL","2145-1","ug/dL"
"EPIC","8726","CORTISOL,FREE SERUM",NA,"2145-1","ug/dL"
"EPIC","8463","SODIUM-BLD","mmol/L","2951-2","mmol/L"
"EPIC","8463","SODIUM-BLD","MMOL/L","2951-2","mmol/L"
"EPIC","8463","SODIUM-BLD",NA,"2951-2","mmol/L"
"EPIC","3602","KENTUCKY BL. GRASS IGE","kIU/L","6153-1","kIU/L; kU/L"
"EPIC","28407","TRICHOMONAS VAGINALIS",NA,"5813-1",NA
"EPIC","26997","CALPROTECTIN, FECAL","ug/g","38445-3","ug/g"
"EPIC","2799","CAT DANDER (%ASM)","%","38255-6","% response"
"EPIC","4659","WALNUT (%ASM)","%","41198-3","% response"
"EPIC","14880","B-ALANINE",NA,"1932-3",NA
"EPIC","13164","INTERPRETATION VIT A, SER/PLA",NA,"2923-1","mcg/dL; mcg/mL"
"EPIC","13364","RETINYL PALMITATE","mg/L","38496-6","ug/mL"
"EPIC","13364","RETINYL PALMITATE",NA,"38496-6","ug/mL"
"EPIC","4436","TIME",NA,"49049-0",NA
"EPIC","26681","ERYTHROPOIETIN","mIU/mL","15061-5","mIU/mL"
"EPIC","26681","ERYTHROPOIETIN",NA,"15061-5","mIU/mL"
"EPIC","13213","METANEPHRINE","nmol/L","25474-8","nmol/L"
"EPIC","13217","METANEPHRINES INTERPRETATION",NA,"2609-6","ug/24 H"
"EPIC","13265","NORMETANEPHRINE","nmol/L","25489-6","nmol/L"
"EPIC","14876","PHOSPHOSERINE",NA,"2802-7","mg/dL"
"EPIC","17520","PLATELET COUNT, BLUE TOP",NA,"777-3","10*9/L"
"EPIC","17520","PLATELET COUNT, BLUE TOP","K/uL","777-3","10*9/L"
"EPIC","26687","HIV-1 RNA QUALITATIVE",NA,"25835-0",NA
"EPIC","8421","CARBON DIOXIDE-BLD","mmol/L","2028-9","mmol/L"
"EPIC","3922","OXCARBAZEPINE, QUANT DRUG ASY","ug/mL","35331-8","ug/mL"
"EPIC","3922","OXCARBAZEPINE, QUANT DRUG ASY",NA,"35331-8","ug/mL"
"EPIC","3922","OXCARBAZEPINE, QUANT DRUG ASY","mcg/mL","35331-8","ug/mL"
"EPIC","24892","ANTI-DNA (DS) AB QN","IU/mL","5130-0","IU/mL"
"EPIC","8476","UREA NITROGEN-BLD","mg/dL","6299-2","mg/dL"
"EPIC","8476","UREA NITROGEN-BLD","MG/DL","6299-2","mg/dL"
"EPIC","17700","TOXO AB, IGG INTP",NA,"86738-2",NA
"EPIC","18954","TOXO AN IGG INDEX",NA,"5388-4","EIA Index; REV; units/mL"
"EPIC","18954","TOXO AN IGG INDEX","index","5388-4","EIA Index; REV; units/mL"
"EPIC","8420","CALCIUM, BLD","mg/dL","17861-6","mg/dL"
"EPIC","3554","INSULIN ANTIBODIES","U/mL","8072-1","nU/mL;kU/L;mcU/mL; units/mL"
"EPIC","3554","INSULIN ANTIBODIES",NA,"8072-1","nU/mL;kU/L;mcU/mL; units/mL"
"EPIC","22753","BCR-ABL T(9,22) P190(MBCR) RT-PCR QUANTITATIVE ASSAY",NA,"52132-8","%"
"EPIC","31213","BCR-ABL T(9,22) P190(MBCR) %","BCR-ABL1/ABL1 %","52132-8","%"
"EPIC","11592","COLOR",NA,"5778-6",NA
"EPIC","11592","COLOR","g/L","5778-6",NA
"EPIC","3761","METHEMOGLOBIN , VEN","%","2614-6","%"
"EPIC","3761","METHEMOGLOBIN , VEN",NA,"2614-6","%"
"EPIC","30593","RAPID STREP A PCR (POCT)",NA,"78012-2",NA
"EPIC","5118","WHEAT","kU/L","6276-0","kIU/L; kU/L"
"EPIC","19641","CREAT. UR. 24HR",NA,"2162-6","g/24 H"
"EPIC","19641","CREAT. UR. 24HR","mg/24hr","2162-6","g/24 H"
"EPIC","8438","HEMOGLOBIN","g/dL","718-7","g/dL"
"EPIC","8438","HEMOGLOBIN","G/DL","718-7","g/dL"
"EPIC","8438","HEMOGLOBIN",NA,"718-7","g/dL"
"EPIC","21380","PREALBUMIN","mg/dL","14338-8","g/L;mg/dL"
"EPIC","22267","DRVVT","sec","6303-2","s"
"EPIC","2639","BASIC METABOLIC PANEL",NA,"51990-0",NA
"EPIC","24490","PTT-LA","sec","75506-6","s"
"EPIC","18088","CORT AM",NA,"9813-7","ug/dL"
"EPIC","18088","CORT AM","ug/dL","9813-7","ug/dL"
"EPIC","24588","LUPUS REFLEX INTERPRETATION",NA,"75882-1",NA
"EPIC","2402","ABS T SUPPRESSOR (CD8)","/CU MM","14135-8","10*9/L"
"EPIC","2402","ABS T SUPPRESSOR (CD8)",NA,"14135-8","10*9/L"
"EPIC","3979","PED. ALDOSTERONE","ng/dL","1763-2","ng/dL"
"EPIC","3979","PED. ALDOSTERONE",NA,"1763-2","ng/dL"
